filename,axial_samples,lateral_samples,initial_radius,final_radius,initial_angle,final_angle,f0,timestamp_id,datapath,probe,scanner,target,f0_mhz,span_deg,focus_cm,v,harm
verasonics.20181112150045_channelData_part9_1.mat,1808,50,574.791280148423,2382.7912801484226,-0.16021577117916694,0.1738511559603727,4716981.132075472,20181112150045,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s104_111218/BD_2p4_3p7_3p5_oct2018/session_20181112144926/preset1/acq7/20181112150045_channelData_part1.bin,c52v,verasonics,liver,4.7,19.140625,6.0,45.0,1
verasonics.20181112153031_channelData_part23_0.mat,1808,50,577.0287989949284,2385.0287989949284,-0.16021577117916694,0.1738511559603727,3676470.588235294,20181112153031,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s105_111218/BD_2p4_3p7_apodizations/session_20181112152836/preset1/acq2/20181112153031_channelData_part1.bin,c52v,verasonics,liver,3.7,19.140625,6.0,15.0,0
verasonics.20170830150018_channelData_part11_0.mat,896,40,378.9367082901263,1274.9367082901265,-0.10210176124166832,0.10210176124166832,2358490.566037736,20170830150018,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_083017/acq083017_FS46/fetal_shallow/session_20170830105422/preset2_acq6/20170830150018_channelData_part1.bin,c52v,verasonics,fetal,2.4,11.7,6.0,24.0,0
verasonics.20171006101548_channelData_part5_1.mat,1792,40,757.8734165802376,2549.873416580237,-0.10210176124166832,0.10210176124166832,4716981.132075472,20171006101548,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_101017/acq101017_FS48/fetal_shallow/session_20171006092918/preset2_acq10/20171006101548_channelData_part1.bin,c52v,verasonics,fetal,4.7,11.7,6.0,24.0,1
verasonics.20170501121047_channelData_part4_1.mat,1920,70,611.5474007864651,2531.547400786465,-0.15053464798451094,0.15053464798451094,3787878.787878788,20170501121047,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq2/20170501121047_channelData_part41.bin,c52v,verasonics,phantom,3.8,17.25,6.0,27.0,1
verasonics.20170523144301_channelData_part5_1.mat,1792,70,575.2406803457711,2367.2406803457707,-0.15053464798451094,0.15053464798451094,4385964.912280702,20170523144301,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt4/session_20170523143947/preset3_acq4/20170523144301_channelData_part1.bin,c52v,verasonics,liver,4.4,17.25,6.0,20.5,1
verasonics.20170523110552_channelData_part26_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170523110552,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt3/session_20170523110126/preset1_acq3/20170523110552_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,15.0,1
verasonics.20181112151951_channelData_part12_0.mat,1808,50,577.0287989949284,2385.0287989949284,-0.16021577117916694,0.1738511559603727,3676470.588235294,20181112151951,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s105_111218/BD_2p4_3p7_3p5_oct2018/session_20181112151138/preset1/acq7/20181112151951_channelData_part1.bin,c52v,verasonics,liver,3.7,19.140625,6.0,40.0,0
verasonics.20170917105858_channelData_part32_1.mat,1776,70,574.791280148423,2350.7912801484226,-0.15053464798451094,0.15053464798451094,3623188.405797102,20170917105858,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_092117/acq092117_p2/liver2&3+1/session_20170917104937/preset1_acq1/20170917105858_channelData_part1.bin,c52v,verasonics,liver,3.6,17.25,6.0,3.0,1
verasonics.20170524081519_channelData_part21_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170524081519,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052417_pt5/session_20170524081308/preset4_acq2/20170524081519_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,20.5,0
verasonics.20170921140403_channelData_part11_1.mat,1792,100,751.5035680569107,2543.503568056911,-0.259181393921158,0.259181393921158,4716981.132075472,20170921140403,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_092517/acq092517_FS47/fetal_shallow/session_20170921083505/preset1_acq1/20170921140403_channelData_part1.bin,c52v,verasonics,fetal,4.7,29.7,6.0,16.0,1
verasonics.20181112144409_channelData_part28_1.mat,2048,50,1154.057597989856,3202.057597989856,-0.16021577117916694,0.1738511559603727,7352941.176470588,20181112144409,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s103_111218/BD_2p4_3p7_3p5_oct2018/session_20181112141930/preset1/acq6/20181112144409_channelData_part1.bin,c52v,verasonics,liver,7.4,19.140625,6.0,9.0,1
verasonics.20181112151737_channelData_part32_1.mat,2048,50,1154.057597989856,3202.057597989856,-0.16021577117916694,0.1738511559603727,7352941.176470588,20181112151737,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s105_111218/BD_2p4_3p7_3p5_oct2018/session_20181112151138/preset1/acq3/20181112151737_channelData_part1.bin,c52v,verasonics,liver,7.4,19.140625,6.0,3.0,1
verasonics.20170917110659_channelData_part33_0.mat,896,70,287.3956400742115,1183.3956400742113,-0.15053464798451094,0.15053464798451094,1984126.9841269841,20170917110659,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_092117/acq092117_p2/liver2&3+1/session_20170917104937/preset1_acq9/20170917110659_channelData_part1.bin,c52v,verasonics,liver,2.0,17.25,5.0,2.0,0
verasonics.20180203111815_channelData_part7_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180203111815,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq5/20180203111815_channelData_part1.bin,c52v,verasonics,phantom,2.4,55.65,6.0,8.0,0
verasonics.20170523110552_channelData_part6_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170523110552,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt3/session_20170523110126/preset1_acq3/20170523110552_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,55.0,1
verasonics.20181112154305_channelData_part1_1.mat,1808,50,574.791280148423,2382.7912801484226,-0.16021577117916694,0.1738511559603727,4716981.132075472,20181112154305,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s106_111218/BD_2p4_3p7_3p5_oct2018/session_20181112153544/preset1/acq3/20181112154305_channelData_part1.bin,c52v,verasonics,liver,4.7,19.140625,6.0,65.0,1
verasonics.20170523110456_channelData_part18_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170523110456,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt3/session_20170523110126/preset1_acq2/20170523110456_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,31.0,0
verasonics.20170905151113_channelData_part18_0.mat,704,70,229.9165120593692,933.9165120593692,-0.15053464798451094,0.15053464798451094,1811594.202898551,20170905151113,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_090517/acq090517_pt1/liver1&3/session_20170905145546/preset2_acq3/20170905151113_channelData_part1.bin,c52v,verasonics,liver,1.8,17.25,6.0,31.0,0
verasonics.20170524081420_channelData_part10_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170524081420,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052417_pt5/session_20170524081308/preset4_acq1/20170524081420_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,20.5,0
verasonics.20170917105950_channelData_part10_1.mat,1792,70,575.6234141764775,2367.6234141764776,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170917105950,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_092117/acq092117_p2/liver2&3+1/session_20170917104937/preset2_acq2/20170917105950_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,47.0,1
verasonics.20180206192129_channelData_part4_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180206192129,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq8/20180206192129_channelData_part1.bin,c52v,verasonics,cluttered phantom,4.7,55.65,6.0,50.0,1
verasonics.20170501121047_channelData_part35_1.mat,1920,70,611.6982212497855,2531.6982212497846,-0.15053464798451094,0.15053464798451094,4032258.064516129,20170501121047,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq2/20170501121047_channelData_part41.bin,c52v,verasonics,phantom,4.0,17.25,6.0,7.0,1
verasonics.20170523143438_channelData_part28_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170523143438,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt4/session_20170523135933/preset1_acq6/20170523143438_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,11.0,0
verasonics.20170523110405_channelData_part7_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170523110405,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt3/session_20170523110126/preset1_acq1/20170523110405_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,53.0,1
verasonics.20181112150751_channelData_part23_1.mat,2048,50,1154.057597989856,3202.057597989856,-0.16021577117916694,0.1738511559603727,7352941.176470588,20181112150751,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s104_111218/BD_2p4_3p7_apodizations/session_20181112150617/preset1/acq1/20181112150751_channelData_part1.bin,c52v,verasonics,liver,7.4,19.140625,6.0,15.0,1
verasonics.20170523134322_channelData_part31_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170523134322,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt2/session_20170523125236/preset1_acq5/20170523134322_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,5.0,1
verasonics.20180917133117_channelData_part26_0.mat,1936,50,612.9714337356999,2548.9714337357,-0.16021577117916694,0.1738511559603727,3676470.588235294,20180917133117,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq091718/ats549/BD_2p4_3p7_3p5_sept2018/session_20180917132717/preset1/acq1/20180917133117_channelData_part1.bin,c52v,verasonics,liver,3.7,19.140625,6.0,12.0,0
verasonics.20170830104432_channelData_part1_0.mat,896,100,375.7517840284516,1271.7517840284515,-0.259181393921158,0.259181393921158,2358490.566037736,20170830104432,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_083017/acq083017_FS45/fetal_shallow/session_20170830103046/preset1_acq6/20170830104432_channelData_part1.bin,c52v,verasonics,fetal,2.4,29.7,6.0,54.0,0
verasonics.20170524081238_channelData_part14_1.mat,2048,70,1157.4945122359438,3205.494512235944,-0.15053464798451094,0.15053464798451094,8064516.129032258,20170524081238,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052417_pt5/session_20170524080932/preset3_acq5/20170524081238_channelData_part1.bin,c52v,verasonics,liver,8.1,17.25,6.0,20.5,1
verasonics.20170917135459_channelData_part6_0.mat,704,70,229.9165120593692,933.9165120593692,-0.15053464798451094,0.15053464798451094,1811594.202898551,20170917135459,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_092117/acq092117_p3/liver2&3+1/session_20170917134757/preset1_acq3/20170917135459_channelData_part1.bin,c52v,verasonics,liver,1.8,17.25,6.0,55.0,0
verasonics.20170926170815_channelData_part4_1.mat,1488,70,878.8126709691456,2366.812670969145,-0.15053464798451094,0.15053464798451094,3968253.9682539683,20170926170815,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_092617/acq092617_pt1/liver2&4+4/session_20170926170709/preset1_acq1/20170926170815_channelData_part1.bin,c52v,verasonics,liver,4.0,17.25,11.0,60.0,1
verasonics.20170519155535_channelData_part18_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170519155535,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_051917/acq051917_pt1/session_20170519154732/preset4_acq6/20170519155535_channelData_part30.bin,c52v,verasonics,liver,4.7,17.25,6.0,20.5,1
verasonics.20170524080323_channelData_part6_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170524080323,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052417_pt5/session_20170524075755/preset1_acq5/20170524080323_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,55.0,1
verasonics.20170523110638_channelData_part3_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170523110638,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt3/session_20170523110126/preset1_acq4/20170523110638_channelData_part1.bin,c52v,verasonics,liver,4.7,17.25,6.0,61.0,1
verasonics.20170523110638_channelData_part21_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170523110638,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt3/session_20170523110126/preset1_acq4/20170523110638_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,25.0,0
verasonics.20171006101747_channelData_part14_1.mat,1792,100,751.5035680569107,2543.503568056911,-0.259181393921158,0.259181393921158,4716981.132075472,20171006101747,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_101017/acq101017_FS48/fetal_shallow/session_20171006092918/preset1_acq12/20171006101747_channelData_part1.bin,c52v,verasonics,fetal,4.7,29.7,6.0,10.0,1
verasonics.20181112155538_channelData_part15_1.mat,1792,50,580.1332869864707,2372.133286986471,-0.16021577117916694,0.1738511559603727,4716981.132075472,20181112155538,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s106_111218/BD_2p4_3p7_apodizations/session_20181112155413/preset1/acq1/20181112155538_channelData_part1.bin,c52v,verasonics,liver,4.7,19.140625,6.0,15.0,1
verasonics.20170523134232_channelData_part22_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170523134232,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt2/session_20170523125236/preset1_acq4/20170523134232_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,23.0,0
verasonics.20181112151644_channelData_part28_0.mat,1808,50,577.0287989949284,2385.0287989949284,-0.16021577117916694,0.1738511559603727,3676470.588235294,20181112151644,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s105_111218/BD_2p4_3p7_3p5_oct2018/session_20181112151138/preset1/acq1/20181112151644_channelData_part1.bin,c52v,verasonics,liver,3.7,19.140625,6.0,9.0,0
verasonics.20180917133117_channelData_part16_1.mat,2048,50,1225.9428674714004,3273.942867471401,-0.16021577117916694,0.1738511559603727,7352941.176470588,20180917133117,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq091718/ats549/BD_2p4_3p7_3p5_sept2018/session_20180917132717/preset1/acq1/20180917133117_channelData_part1.bin,c52v,verasonics,liver,7.4,19.140625,6.0,30.0,1
verasonics.20170501121047_channelData_part11_1.mat,1920,70,611.6982212497855,2531.6982212497846,-0.15053464798451094,0.15053464798451094,4032258.064516129,20170501121047,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501120825/preset6_acq2/20170501121047_channelData_part41.bin,c52v,verasonics,phantom,4.0,17.25,6.0,23.0,1
verasonics.20170524080133_channelData_part19_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170524080133,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052417_pt5/session_20170524075755/preset1_acq3/20170524080133_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,29.0,0
verasonics.20170523134130_channelData_part6_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170523134130,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt2/session_20170523125236/preset1_acq3/20170523134130_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,55.0,0
verasonics.20180917132903_channelData_part1_1.mat,1936,50,610.0115821430355,2546.0115821430354,-0.16021577117916694,0.1738511559603727,4716981.132075472,20180917132903,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq091718/ats549/BD_2p4_3p7_3p5_sept2018/session_20180917132717/preset1/acq2/20180917132903_channelData_part1.bin,c52v,verasonics,liver,4.7,19.140625,6.0,65.0,1
verasonics.20170917105858_channelData_part10_1.mat,1776,70,574.791280148423,2350.7912801484226,-0.15053464798451094,0.15053464798451094,3623188.405797102,20170917105858,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_092117/acq092117_p2/liver2&3+1/session_20170917104937/preset1_acq1/20170917105858_channelData_part1.bin,c52v,verasonics,liver,3.6,17.25,6.0,45.0,1
verasonics.20170523111343_channelData_part4_0.mat,896,70,288.15763807346474,1184.1576380734648,-0.15053464798451094,0.15053464798451094,1984126.9841269841,20170523111343,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt3/session_20170523111121/preset3_acq4/20170523111343_channelData_part1.bin,c52v,verasonics,liver,2.0,17.25,6.0,20.5,0
verasonics.20180206191820_channelData_part2_0.mat,736,160,310.6903830835358,1046.6903830835358,-0.479529211985442,0.4917465167494023,2358490.566037736,20180206191820,/getlab/wjl11/study_quantitative_coherence/data/verasonics/contrast_phtm_pork_020618/acq020618_pork/liver1_wide_slow_highV/session_20180206191106/preset1_acq6/20180206191820_channelData_part1.bin,c52v,verasonics,cluttered phantom,2.4,55.65,6.0,70.0,0
verasonics.20170830104432_channelData_part6_1.mat,1792,100,751.5035680569107,2543.503568056911,-0.259181393921158,0.259181393921158,4716981.132075472,20170830104432,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_083017/acq083017_FS45/fetal_shallow/session_20170830103046/preset1_acq6/20170830104432_channelData_part1.bin,c52v,verasonics,fetal,4.7,29.7,6.0,29.0,1
verasonics.20170917091803_channelData_part32_0.mat,704,70,229.9165120593692,933.9165120593692,-0.15053464798451094,0.15053464798451094,1811594.202898551,20170917091803,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_092117/acq092117_p1/liver2&3+1/session_20170917080929/preset1_acq7/20170917091803_channelData_part1.bin,c52v,verasonics,liver,1.8,17.25,6.0,3.0,0
verasonics.20170830100919_channelData_part18_1.mat,1792,100,751.5035680569107,2543.503568056911,-0.259181393921158,0.259181393921158,4716981.132075472,20170830100919,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_083017/acq083017_FS44/fetal_shallow/session_20170830094819/preset1_acq5/20170830100919_channelData_part1.bin,c52v,verasonics,fetal,4.7,29.7,6.0,2.0,1
verasonics.20170519155121_channelData_part29_1.mat,1792,70,576.0513403361184,2368.0513403361183,-0.15053464798451094,0.15053464798451094,4716981.132075472,20170519155121,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_051917/acq051917_pt1/session_20170519154732/preset4_acq2/20170519155121_channelData_part34.bin,c52v,verasonics,liver,4.7,17.25,6.0,20.5,1
verasonics.20181112155717_channelData_part9_0.mat,896,50,287.3956400742115,1183.3956400742113,-0.16021577117916694,0.1738511559603727,2358490.566037736,20181112155717,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s106_111218/BD_2p4_3p7_apodizations/session_20181112155413/preset1/acq3/20181112155717_channelData_part1.bin,c52v,verasonics,liver,2.4,19.140625,6.0,15.0,0
verasonics.20170523113619_channelData_part1_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170523113619,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt6/session_20170523113022/preset1_acq5/20170523113619_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,65.0,0
verasonics.20170523113524_channelData_part33_0.mat,896,70,288.0256701680593,1184.0256701680596,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170523113524,/getlab/wjl11/study_quantitative_coherence/data/verasonics/clinical_liver_052317/acq052317_pt6/session_20170523113022/preset1_acq4/20170523113524_channelData_part1.bin,c52v,verasonics,liver,2.4,17.25,6.0,2.0,0
verasonics.20170501114635_channelData_part12_0.mat,880,70,287.3956400742115,1167.3956400742113,-0.15053464798451094,0.15053464798451094,2358490.566037736,20170501114635,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501113746/preset8_acq5/20170501114635_channelData_part41.bin,c52v,verasonics,liver,2.4,17.25,8.5,30.0,0
verasonics.20170830101338_channelData_part9_1.mat,1792,40,757.8734165802376,2549.873416580237,-0.10210176124166832,0.10210176124166832,4716981.132075472,20170830101338,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_083017/acq083017_FS44/fetal_shallow/session_20170830094819/preset2_acq11/20170830101338_channelData_part1.bin,c52v,verasonics,fetal,4.7,11.7,6.0,24.0,1
verasonics.20181112150751_channelData_part19_0.mat,1808,50,577.0287989949284,2385.0287989949284,-0.16021577117916694,0.1738511559603727,3676470.588235294,20181112150751,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s104_111218/BD_2p4_3p7_apodizations/session_20181112150617/preset1/acq1/20181112150751_channelData_part1.bin,c52v,verasonics,liver,3.7,19.140625,6.0,15.0,0
verasonics.20170830094016_channelData_part15_0.mat,896,100,375.7517840284516,1271.7517840284515,-0.259181393921158,0.259181393921158,2358490.566037736,20170830094016,/getlab/fetal/clinicaldata/adaptive/data/verasonics/clinical_fetal_083017/acq083017_FS43/fetal_shallow/session_20170830091604/preset1_acq10/20170830094016_channelData_part1.bin,c52v,verasonics,fetal,2.4,29.7,6.0,8.0,0
verasonics.20170501115127_channelData_part1_0.mat,704,70,229.9165120593692,933.9165120593692,-0.15053464798451094,0.15053464798451094,1893939.393939394,20170501115127,/getlab/wjl11/study_quantitative_coherence/data/verasonics/acq050117/session_20170501115000/preset5_acq1/20170501115127_channelData_part1.bin,c52v,verasonics,liver,1.9,17.25,8.5,30.0,0
verasonics.20181112144342_channelData_part30_1.mat,2048,50,1154.057597989856,3202.057597989856,-0.16021577117916694,0.1738511559603727,7352941.176470588,20181112144342,/getlab/wjl11/study_quantitative_coherence/data/verasonics_sept2018/acq111218/s103_111218/BD_2p4_3p7_3p5_oct2018/session_20181112141930/preset1/acq3/20181112144342_channelData_part1.bin,c52v,verasonics,liver,7.4,19.140625,6.0,6.0,1
verasonics.20180203111423_channelData_part1_1.mat,1472,160,621.3807661670733,2093.3807661670735,-0.479529211985442,0.4917465167494023,4716981.132075472,20180203111423,/getlab/wjl11/study_quantitative_coherence/data/verasonics/anechoic_phtm_020318/acq020318_phtm/liver1_wide_slow/session_20180203111217/preset1_acq2/20180203111423_channelData_part1.bin,c52v,verasonics,phantom,4.7,55.65,6.0,40.0,1
